age,income,gender_Female,gender_Male,target
0.48927218316109006,-1.7731882062438482,0.0,1.0,0
1.4946259841770289,-0.12494719977627274,1.0,0.0,1
-0.18096368418286918,-1.360890044550963,0.0,1.0,0
-0.11394009744847326,0.9810967435071797,1.0,0.0,1
0.7573665300986737,1.7692928252662845,0.0,1.0,0
0.6233193566298819,-0.32431584345696385,1.0,0.0,0
1.2265316372394452,0.2735521775091183,1.0,0.0,0
0.9584372903018615,0.9073446199498835,1.0,0.0,1
-0.2479872709172651,0.40178570846841727,0.0,1.0,0
0.08713066275471451,-0.8013255458194767,1.0,0.0,0
0.6233193566298819,0.9370833794487933,0.0,1.0,1
-1.6554825923395795,-1.2226642904000304,1.0,0.0,1
0.6233193566298819,1.9170349824568682,0.0,1.0,0
0.7573665300986737,0.5557135276347742,1.0,0.0,0
1.427602397442633,-1.6632737511358777,0.0,1.0,1
-0.7841759647924325,-1.151291267602647,0.0,1.0,1
-1.5214354188707877,-0.13137077182803725,1.0,0.0,1
-1.6554825923395795,-0.05952192887867122,0.0,1.0,1
-1.387388245401996,-0.2626971337752228,0.0,1.0,1
0.020107076020318585,0.454601745338481,1.0,0.0,0
-0.7841759647924325,-1.3475670802954516,0.0,1.0,1
0.8914137035674656,1.4683365791373175,0.0,1.0,0
0.08713066275471451,0.16363772240114774,0.0,1.0,0
